username,user_id,name,location
FunFact76520960,1298680010358890502,Fun Facts,
tinfoilted1,985667565392465921,@tinfoilted,Minnesota 
BlankSpace1985,1440936992557178881,Rabcnessbett,
StreicherSA,65356974,Feed my 🐶 obsession,Earth
iDrDex,100912826,"Dexter Hadley, MD/PhD","Orlando, FL"
LuDoSs_ttv,1149414728717996034,LuDoSs,
shawlocalnews,1286752976250572806,Shaw Local,Illinois
Canarimagazine,1402625478826115073,Canari,Haití
GamerForBritain,2428867914,GamerForBritain,
bdollabills,1280330012562874369,BDOLLABILLS,Southern California
ThatKevinShute,835289143,Kevin Shute,Infinity.And a bit beyond.
BerkleyBearNews,787546010,Berkley Bear,Doghouse
Bijouxbandit600,829350350599618560,Bijouxbandit,
JamesLectric,917963205686767617,James Thompson,"Georgia, USA"
haaretzcom,24506246,Haaretz.com,Israel
imprensadopara,1276997160844898304,Imprensa Paraense,"Belén, Brasil"
KathrynGrable,16159337,Kathryn Grable,"Nixa, MO"
lentaredaktor,556790381,Вести-UA.net,Украина
icialberta,365661272,ICI Alberta,Alberta
TrumpATeam,3193836186,TrumpATeam 🇺🇸,🇨🇱
Deiro_15,1339041743996641280,Gabriel,"Alagoinhas, Brasil"
davidhern77,3146373655,david hernandez,
portraits_grey,1279312180949577728,Dorian Ford,"Los Angeles, CA"
AnyMtn,34345303,Any Mountain,
Cliffor01051440,1081662050466742272,Clifford Spencer,
Timothy60496102,1202919663992287232,Timothy,"Florida, USA"
dragana22108,1429159360786309123,dragana22,"Belgrade,Serbia"
Mimieatscake,1460979800647086085,Mimi,
The74,3301029022,The 74,"New York, NY"
yOurWings7578,301107845,💜 Wings Stayever⁷ ❤,
nordbergdavid,888766788,Professorn,"Karlstad, Sverige"
BDegradi,1384974615722684425,Bruno Degradi,
dpjones23,770228772637405184,DP Jones,"Michigan, USA"
Science_Academy,346400805,Australian Academy of Science,"Canberra, Australia"
StefaniaFalone,3308375333,Stefania Falone,
hazardscampaign,4823668455,Hazards Campaign #CovidIsAirborne #VentilateFilter,
Migueln20744670,1317198534245044225,Miguel Ángel Hidalgo Sierra,
david_claassen,357454049,David Claassen,"Sydney, Australia"
TheRealNews,8719302,The Real News,Baltimore
KarenSchuldt1,706535823584288768,Karens against *Karens*- The Anti-Karen Karen 💪🏼,NY
Lonestar0351,1109338120015757312,Dan,
eusouredvult,1234255953102540801,sou angolano,
ptolichus,1405220220143378432,W,
theMrRight21,122498910,Mr Right,
MartinovDelia,868204795475222528,Delia martinov,"Commerce, MI"
clevernameer,1070485185311830016,Joe,USA
MedSmith7,1417524722401566723,BO,
CristianElPala,1455303733,Cristian El Pala ,"Chañar Ladeado, Santa Fe"
Tom___Scott,2846809907,Tom Scott,"Cornwall/Kernow, UK"
pikaboyny,2560452405,pikaboy,"New York, NY"
densevlepo,294911574,zavarakatranemia 😱,Athens
ColinDeaverTV,265064586,Colin Deaver,"El Paso, TX"
aq_aslam,373883158,Aqeel Aslam,Pakistan
Huskamania,57945118,Ab Huskic 🇨🇦🇭🇷,"Calgary, Alberta"
IliganCa,1233250695169503234,iligan ca,California 🌤
MatiKunvia,2245806307,Matute,Santo tome
badddape,324745949,Da Goatherder 🐐,2nd earth 🌑
Tian_A1,4838520568,Tian_A1,Everywhere
Kabisu,191582399,#NoCongoNoPhone,Switzerland
mygtint,1346142490500485121,juh🕷,. . . 1993 star 💭
bernardshawlive,563363429,JamesMaxton1💙,Cambridge 
Master_Lamalas,2850942594,Lamalas,
MurphysLaw74,43412258,MurphysLaw74,Pucktopia
gomazacarias1,1465630284200779777,Zacarias Goma,
Moritzbhg,426611780,Moritz 🇪🇺,
Halcylon,14934739,John Stvan,"San Diego, CA"
andysm07931603,1390937203841306625,andysm,
Wereldgozer,171406229,Pieter,Netherlands
eelfideoo11,1209794583296643072,ilian 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,parc des princes
mrpeterivan,111050337,peter,
karlouna,1377741144596041729,Arada Élodie,
tlcfreitas,1197950901199233024,🖤,"Olinda, Pernambuco"
twitibeyou,894739117375934466,אילנית נדב,
CFcarer,2966640765,Jo Davidson CysticFibrosisAwareness,"North West, England"
skohayes,163634745,Sko Hayes,Kansas
TargetedInt,1281559836363231232,Targeted International,United States
midnucas,567727922,midnucas #FueraLUMA 🇵🇷,
schenker_moore,1106303388898201606,Tyranny Wrecks! (T-Wrecks),
1348zolani,277310981,Zolani Ngudle,"-26.039496,27.961038"
wendyv1976,37956661,Wendy,The Netherlands
valy_s,475234937,Valeria S.,provincia di Gardaland (cit.)
CtfCrea,337972171,Corine Turrini Flury,Zürich
AdrianaAdsavi,1290311233,adriana sandoval,
Stas70699731,1135191897423732736,Stas,
BruceinSeattle,27979322,"Bruce: Mandates have ""grave Constitutional issues""","Seattle, WA"
hasse2188,2903672357,HASSE SVENNINGSSON,
DykeSolidarity,957923155309346816,BETTER AT SOCIAL DISTANCING THAN YOU,
Willem2030,1332282861685252096,Willem,Nederland
R1Glider,1440950639031463936,Reclaim Your Sovereignty ⚡ 🦢 🌈,
eustache_henri,1259681143458336768,Eustache Henri,
nlrittenhouse,4072368418,Nathan Rittenhouse,"North Carolina, USA"
BabeOphelia,946492849939415044,Ophelia Larousse,"Sundsvall, Sverige"
communists_are,1374526261607940099,LGB🚀,
PastaKing999,235738079,Pasta Basta,United States
kdubbsy,293800052,Kevin Whitaker,"Keller, TX"
GOPproblemkid,2598525896,Jerry Mander,
OnlineImprensa,1307713493152468992,Imprensa Online,Brasil
DMP38291939,1452267041013051411,DM P,
0103_T,2533343506,Ted,Zimbabwe
RPPNoticias,9075022,RPP Noticias,"Lima, Peru"
stevensonmarkp,220821108,Mark Stevenson,"Boston, MA"
paliopoli,853576380025634816,Limnos,
CommuterLine,341987176,KAI Commuter,Jakarta Pusat
asclepiasyriaca,897988113452150786,KJK,
CAGLIARILIVEAPP,968787097866862592,Cagliari Live Magazine,Italia
AIGLE_IV_3,1238340120123760640,LOBO 🇫🇷🌍🌎🌏,
potenspuella,520570656,Ἀληκτώ/Laura Bristow/Ink Stained Amazon,δῶς μοι πᾶ στῶ καὶ τὰν γᾶν κιν
nbuchmn,2837414092,Nonow ⚕️,Strasbourg
DrMichaelONeill,20883772,"Michael ONeill, EdD","Los Angeles, CA"
ChrisRotondo3,1355448169165893634,Chris Rotondo,"Lake in the Hills, IL"
PrensaTam,973583561306591238,Prensa Tamaulipas,"Victoria, Tamaulipas"
TerryNe52705459,1325973509168746497,Terry Nelson,
jsparklin27,26328388,j,phoenix
delbert_yates,1212925760907796481,DelbertYates,
RavensDoge,783577152,Ravens Cap and Doge,
DevonLiveNews,482206638,Devon Live News,Devon
JimDog_1,1029381859938115591,♫Jim Dog♫,
BrienTrainor,1216750873751248897,Brien Trainor,
NancyMAGAmonkey,1043176261848162304,Lady Nancy MAGA,"The Beach, SoCal"
sarahsmileslk,46292821,sᴀʀᴀʜ ✨,France
leemmac,737216851,Lee Mac,"Middlesbrough, England"
LindaMDouglas,2402573226,Linda Douglas,Toronto
HDA_SA,829159184822198272,HDA - Healthy Development Adelaide,"Adelaide, South Australia"
RhondaGiannell1,4840456839,Rondo Nelli,"Moorpark, CA"
Jess_Intermtn,499989961,Jess Gomez,"Salt Lake City, Utah"
Amanda_Wilkins,27188886,Amanda Wilkins,"Los Angeles, CA"
KokokoEwa,3299845111,Ewa Kokoko,
DaveDksmith,1099714340,Maskless in Florida!,"Homosassa, FL"
patriot555,103996633,CraigP,
Marcos_S_GP,1463260559177039875,Marcos_S_GP,
HippieLiberal1,1431286491905396747,HippieLiberal,
speruchii,1373510167,Another Spoiled Fuck Face,
MtRushmore2016,722970901516427264,Cathy Ski,United States
blues_pablo,2689952273,Caliban,"Wien, Österreich"
Cynncerely,380838631,CYNNCERELY,Southern California 
DynastyFFGuy,33985641,David,
oldnormalist,1245849692656635905,Old Normalist,日本
TrumpATeam,3193836186,TrumpATeam 🇺🇸,🇨🇱
Tuinier,26861583,Hans Posthumus,Rotterdam
prmullen69,1215623670,Dr. Patrick R. Mullen,"Parish, NY"
that_soup,1303544425843503108,SoupThatIsTooHot,New Jersey
sevgili_ayse07,1231329586916491264,Sevgili Ayşe,
dtzb,71923148,derteilzeitberliner,Montréal
pilgrimmemoirs,188528350,Jamie Pilgrim,"Seattle, WA"
davis_fountain,1311131894512312321,Chrissy Davis Fountain,"Morganton, Ga"
apuntnoticies,902871103080718336,À Punt NTC,Comunitat Valenciana
B__Mitchell,331428526,Bailey Mitchell,
Sifting4ZTruth,1355671010,ɕʱɾ¹§ɬîɳɛ,terra firma
10trillionBTC,315374132,Master of Coin,Less than 1btc away
StrategickeM,1064549779403882497,Strategické Myšlení,"Praga, República Checa"
unyimeabasi,49589145,UnyimeAbasi✌,Worldwide
Caro89943577,1352671357461553153,Caro 🇨🇦, 🇨🇦#PPC
NCBACnet,398044486,NCBAC,Chicago
FouldsIain,918134191119794176,Iain G. Foulds,
Raspodie,75324509,Rapsodie,
bibi_bibo2002,1395810308,luisella,
flxshallens,1120808375338426368,kiara,she/her 18
edannert,15270307,Andreas E. Dannert,Singapore
2cannan1,976562504280301569,🍑2cannan🍑,"Carolina del Norte, USA"
TammyBasham9,1408125210914656256,TammyBasham,"Fort Worth, TX"
dianaberrent,15480566,Diana Zicklin Berrent 🧣,"Washington, DC"
GabbyDabbyDoo,61373154,Gabby,"Los Angeles, CA"
lenxray,931989690110136324,♡⁷,
911TAPI_Line,1427003222921728004,Chris Parkes,
MoronPundit,1284892350712614917,MoronPUNdit - Not Stoic Enough,Midwest - Ties to WI/MN/IL/UT
XaviMonterroso,3213921718,Javier Monterroso,
mathi1_mathieu,1444412698259755014,Lamonerie Mathieu,
Writer2645,371936217,Mimi DeLarme,"Ohio, USA"
M2289M,1126342100088320000,Marcin Musial,
MadMimi3,1305631648709357569,Mimi,Southern California
whirlwindjenn,45168836,🧡mildy spicy jenn💙,H-Tizzle
priscillakuol,1294727764424232963,Priscilla🇸🇸🇰🇪/🇨🇦,"Vancouver, Canada"
nathaortega,405026557,Nathi Nat,"Cali, Colombia "
alicescp3,1683856074,alice ⚡️,Portugal
PInsomne1,1289205900218179589,🌼 Pupila Insomne 1 🌼 🇻🇪,
BohnertClaus,1452689896934674436,Bohnert,
MistyDelta735,282334222,MistyDelta735 || Be The One,Stockton-On-Tees 
grandmawizdom,1307742365608624129,B Ashley,"Coachella, CA"
SunnyDazeInFLA,1386709992737288192,SunnyDazezInFLA,"Florida, USA"
PKBurian,2491664966,Peter K Burian,Canada
Weather88559603,1162823001412395008,WeatherguyJoel,
NgcoboSiphiwe1,1225059286386081792,Siphiwe Ngcobo,
vonivar,10710422,vonivar,"Goiânia, Goiás, Brasil"
TravelAgeWest,48630593,TravelAge West,
NORMANVALIAO,77171402,"Norman Valiao, Jr.","Manila, Philippines"
misterkoocher79,1229904362773864448,Wulf of Wall Street 💎,
muralchiapas,2522022986,muralchiapas,"Tuxtla Gutiérrez, Chiapas"
PaulGre32590594,1464715370116362240,Paul Gregory,
12tchatchatcha,2522962502,🎀,Portugal
ma_liao,601282339,Fátima Malia,
kaceysharon,561749409,Kioto,
balcnm11,789028724,Bal cnm,
LaPoch,44369116,La Poch’,Somewhere in the 42
b_madureiraa,1122179067959226369,lekis,Portugal
melbortoluzo,1153992942534713345,mel (5-5-1),Brasil
mikemaue1,808741461554384896,Maue 🤘🏻,SoCal
tonchitorres,936956331206107137,Tonchi 😷 🌊 ReSisTer 🌊,USA
jmikenet,142774312,michael net,Estados Unidos
AnnJuurinen,868099546609577993,Ann Juurinen,"Brantford, Ontario"
TeamHomeEvery1,1287433615656263680,THE1,
MrHerriot,241707600,James Herriot,Rainbow Country
aderopoafo,154229746,Aderopo Afolabi,
LiamWilliams_90,1229173504072912897,Liam Williams,
Shipposaur,1012435681921118210,larissa | stuck on tms era,-16 dnf
Shin_Joestar,887267814351962112,Shin | Sinbad 💫,Kabukichô
livelongerworld,1198700606334083072,Aastha Jain,
ELCHIMBOMBODIG1,1238137675112230912,ELCHIMBOMBODIGITAL,Isla Margarita Venezuela
C05percent,1427753676333064194,Covidfatalityrateinunder70s is0.05percent,"West Midlands, UK"
CherylAHayden1,828380884692762625,Cheryl Hayden,
barret_veronica,1415711736431316994,VeronicaBarret,
IPA_Online,4729391012,IPA,"Wisconsin, USA"
KattyAzang,1056390754841608193,Anto 🌙,
Oceanic843,4430500642,Oceanic84,
Q17763,1451614573899878406,Q1776,
jeudavid,2849791811,jeudavid,
JPortywood,1308171797649645568,Port AAS,Rural Nebraska
RuiToMars,114282063,₪ Rui Brandão ₪,Portugal
gonzalvarenga,298806639,Freddy Rɑfɑel Gonzɑ́lez Alvɑrengɑ☯️️🇻🇪,Venezuela
ElNacionalRD,377534109,El Nacional,Santo Domingo
SportifyTereza,1036242108846366720,Tereza Kubíčková,"Praga, República Checa"
DE3x2ydy_dx,2926418704,Kevin Paul Oge,
MCornbeef,998907684102594561,ELECTORAL FRAUD 2016,
AGKC08,1459351852344963080,Aaron Gunter,"Kansas City, MO"
laxmanbhai2012,3275001320,laxmalbhai patel,"Unjha, India"
CatholicLady10,839627124050841601,SeniorLovingChrist,"Arizona, USA"
gkustutan1,1255965059110535168,gkustutan,"Burhaniye, Türkiye"
Midwood49,713426483566522370,Annie Higgins,New York City
sweet_vxr,3341180915,SoulSeeker,"South West, England"
Teresita_1111,1356015087434170369,Teresita_1111 (Đ),"Alberta, Canada"
eellppgg,180064757,Glam,
MinusNull,1360046105199845378,MinusNull,
gillymufc1,148070773,Gilly,
MrSteveAntony,337659820,Steve Antony,
brody_man777,2960858941,Brody,Canadá
Alexct9,1227144498,Alexct,
cabalfer1,1165439554033266688,@cabalfer,
openidtry,178443545,Open Idtry,
eldiario,42832810,El Diario,
DeniseRickard,827654142,Here we go again-Mask up,Somewhere in the USA
mhlelisi_mlambo,1443319125493915662,Mhlelisi Mlambo,"Johannesburg, South Africa"
Samantha_Devon_,330178459,sam callahan 🍁 | BLM,new york.
Harry_Mansell,50979581,Harry Mansell,My YouTube Channel 👇
CraftyScribbles,465687498,"THEE Wildflower, M.Ed. 🎭",Between Life and Clouds
aguadoctor,1335092775444942850,Mateo 🇪🇸,
trishabrumi,822907917062045696,Patricia Brumitt,
jornaldanova,210432753,JORNAL DA NOVA,Nova Andradina
AowsBen,1168725616939679744,Aows,
CorptocorpOrg,1064172648597352450,Corp to corp,"Princeton ,NJ"
DWS_Group,4568979016,DWS Group,"Frankfurt, Germany"
pedrovaldezp,4406011595,Pedro,"Acarigua, Venezuela"
KingHarryCat,1352347124298440704,HarryCat,
clichedout,2651325366,alien skier 24 days to Christmas,"Dubai, United Arab Emirates"
SimonLester24,775726170973364224,Simon Lester,Essex ex pat in Cheshire
Annette77204741,1420030280421855254,🙋🏼‍♀️ Annette ♐ 🦋...🇫🇷💞🇲🇶...😻😻,Moselle/frontière Luxembourg 
JenVogtE,636515835,Jen Vogt-Erickson,"Albert Lea, MN"
HippieLiberal1,1431286491905396747,HippieLiberal,
GeobelQ,1455921236245204995,Geobel Quintero,
SupportIndiaFa1,1346680099374911494,👑Justice4SSR● & 4 Farmers🚜 ●Fight4YourRights●,♡Canada♡
WaldorickWilson,716898948,Waldo,
Tulpenauge,2220217484,Frei sein🕊,
ccameroworld,258524666,andrameter1,"Michigan, USA"
ha0n_ytb,1418670786634821632,JL HAON✌,
richardjn66,3425495681,Richard Northcott,"Glastonbury, England"
dileepkush,1472755238,"Simp son, D'oh",Hindu Rashtra
DanWrexham,2241542065,🎄Feliz NaviDan🎄,"Wales, United Kingdom"
geybolin,1156728523404353538,ً,any except 'it'🏳️‍🌈
RJWillemsen1,380581168,R.J. Willemsen,
Esttelar_,1449179897914658816,♡Esttelar♡(vendo pack)🌙,
JoyLaird6,1276024466070331392,Joy Laird,NW USA
awashinstupid,1460467660664315915,Alex Washington,"Washington, DC"
monami2003,19166791,Carol ☮💕😷,Seattle
DenisKristan,1221382902044295168,Denis Kristan,
Utopian1776,950142404702609408,Adam Douglas,Estados Unidos
fuckyoufabio,963534122886025218,fabio.,
PABofCA,1319680352437239809,Physician Assistant Board of California,Sacramento
la_patilla,124172948,La Patilla,Venezuela
Sam07278845,1413360625066123264,Sam,
trendless,14986396,trendless,Canada
crxzy_ioi,1348948076950646785,crxzy,
Kenneth_myhre,73381388,Kenneth Myhre,Oslo
raywatts,12591732,Ray Watts,South Tookland
nonioktvn,48193820,noni ☘🐳💜,🇮🇩 in 🇬🇧
KevinWard1960,956149646,Kevin Ward,"Croston, Lancashire, U.K. "
Hammert93653327,1369226612022083586,Hammertime,"East Ham, London"
Annoyed42364256,1198704200445812736,Annoyed,
camarasaopaulo,308031714,camarasaopaulo,São Paulo - SP
jorgeespinos1,2883625490,Jorge Espinos ,
PlaymobilPaco,1024794766733651968,Paco playmobil,
drsangrampatil,3034212354,Dr sangram patil,"Bangor, Wales"
